ticker,pattern_type,entry_price,stop_price,last_close,ribbon_width_pct,squeeze_days_ago,expanding,breakout,pole_gain_pct,pole_len,flag_len,retracement_pct,volume_ratio,n_contractions,contraction_pcts,first_contraction_pct,final_contraction_pct,volume_dryup_ratio,base_len,extension_pct,risk_pct,is_lre,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_yoy_q3_pct,eps_yoy_q4_pct,eps_qoq_q1_pct,eps_qoq_q2_pct,eps_qoq_q3_pct,eps_qoq_q4_pct,eps_min_yoy_pct,eps_full_history_available,days_to_earnings,revenue_yoy_q1_pct,revenue_yoy_q2_pct,revenue_yoy_q3_pct,revenue_yoy_q4_pct,revenue_qoq_q1_pct,revenue_qoq_q2_pct,revenue_qoq_q3_pct,revenue_qoq_q4_pct,revenue_min_yoy_pct,revenue_full_history_available,passes_growth
ARIS,bull_flag,21.46500015258789,18.149999618530273,18.68000030517578,,,,False,56.13773313179586,15.0,15.0,36.13334196302516,0.8213755421783685,,,,,,,-12.974609026855005,2.8372627301224256,False,,,,,,,,,,False,42.77008772939815,,,,,,,,,,False,False
IMMX,bull_flag,14.609999656677246,11.90999984741211,12.210000038146973,,,,False,55.09110809596929,15.0,13.0,49.80545230784531,0.7923419345457274,,,,,,,-16.42710249779777,2.457004011446279,False,,,,,,,,,,False,51.76928510152778,,,,,,,,,,False,False
AVAH,bull_flag,14.694999694824219,12.970000267028809,14.380000114440918,,,,False,54.41340770217229,12.0,11.0,17.45378742853562,0.6075724957914159,,,,,,,-2.1435834428376883,9.805283979074078,False,38.46153846153846,533.3333333333334,453.3333333333334,,-5.263157894736848,-77.10843373493977,1283.3333333333335,-53.846153846153854,38.46153846153846,False,50.43672248061342,13.727349364688157,15.859655522652826,27.43136772128525,22.18347697451786,3.48317294706868,-2.1985569375679304,6.517971129140654,5.493823286456001,13.727349364688157,True,False
AMR,bull_flag,242.5,197.07000732421875,197.85000610351562,,,,False,53.250970267486174,14.0,9.0,47.16726801329061,0.8069851124558926,,,,,,,-18.41236861710696,0.3942374299896547,False,,,,-244.82758620689654,,,,,-244.82758620689654,False,51.43678744672454,-10.419647332209415,-1.158086118259205,-15.652528587887549,-21.586095795205317,-6.117665935098648,0.8617500866951788,-1.1696429761444582,-4.277942315578443,-21.586095795205317,True,False
TRX,bull_flag,1.2999999523162842,1.0800000429153442,1.2899999618530273,,,,False,53.164557630560004,15.0,14.0,30.952378587117362,0.8121127501145923,,,,,,,-0.7692300638503318,16.279063964934355,False,,,,,,,,,,False,75.76841309688658,,,,,,,,,,False,False
FDMT,bull_flag,16.34000015258789,12.9399995803833,13.760000228881836,,,,False,52.52725580361379,15.0,14.0,46.22642782584036,0.7171116775135483,,,,,,,-15.789473069848414,5.959306939380553,False,,,,,,-334.88372093023247,,,,False,55.769533292002315,25106.666666666668,21664.285714285714,8508900.0,2900.0,24.089268132589424,-96.41908567399224,94444.44444444445,500.0,2900.0,True,False
HZO,bull_flag,52.279998779296875,52.08000183105469,52.209999084472656,,,,False,51.436028182057214,15.0,15.0,0.6768129440663813,0.6811983328344118,,,,,,,-0.13389383408313882,0.24898918923105315,False,,-185.7142857142857,-146.75324675324674,-52.941176470588246,,,-550.0000000000008,,-185.7142857142857,False,57.43598923567129,-6.984763200382249,-16.484644070212106,7.837792260188148,-1.947890510404493,15.897628419527798,4.401220955781926,-8.507605681758502,-15.978781390804963,-16.484644070212106,True,False
MTA,bull_flag,11.600000381469727,9.670000076293945,9.800000190734863,,,,False,51.35869757115612,15.0,15.0,38.8888937946207,0.5616256302563635,,,,,,,-15.517242513286902,1.326531754191423,False,,,,,,,,,,False,57.769052369953705,,,,,,,,,,False,False
AOUT,bull_flag,15.729999542236328,14.380000114440918,15.229999542236328,,,,False,50.0,5.0,3.0,12.39999771118164,0.12661742274931875,,,,,,,-3.178639634778497,5.581086364698596,False,,,-3300.0,-33.33333333333333,,,-300.0,,-3300.0,False,85.77012010965278,25.425897245976703,-24.027315876142197,-3.297154089394072,-5.035529286757868,-20.83554686669925,-16.821620475113118,-1.0891798807671438,92.57625749107805,-24.027315876142197,True,False
IAG,bull_flag,21.950000762939453,19.25,19.790000915527344,,,,False,49.79729588228565,15.0,13.0,39.62008306154046,0.5980698189042645,,,,,,,-9.840545659839199,2.728655333732987,False,,,,,,,,,,False,48.76931976474537,,,,,,,,,,False,False
SCZM,bull_flag,10.6899995803833,8.739999771118164,8.970000267028809,,,,False,49.76780392574271,15.0,15.0,29.082437799079962,0.752104865501896,,,,,,,-16.0897977630493,2.564108016318143,False,,,,,,,,,,False,71.76863016546297,,,,,,,,,,False,False
AMPL,bull_flag,14.760000228881836,11.949999809265137,13.649999618530273,,,,False,49.66215980380944,15.0,15.0,30.385492039738594,0.6912927526668866,,,,,,,-7.520329221808231,12.45421140493907,False,,,,,,,,,,False,49.770119318657414,21.15527801128858,16.93369854789688,17.017573050389736,17.74465878724225,7.908698070423137,2.2586325702472987,3.2326904837179926,6.357631800168129,16.93369854789688,True,False
AEM,bull_flag,221.6877455928643,192.92999267578125,197.5500030517578,,,,False,48.801529246711354,15.0,13.0,41.83892424467196,0.6771191939469507,,,,,,,-10.888171773570257,2.3386536596337724,False,,,,,,,,,,False,42.77018364347222,,,,,,,,,,False,False
HNST,bull_flag,6.010000228881836,5.21999979019165,5.550000190734863,,,,False,48.57142680208841,15.0,12.0,26.737969550758173,0.5641212788615647,,,,,,,-7.653910492987717,5.945952958598336,False,200.0,-100.0,,,,,-2200.0,-66.66666666666666,-100.0,False,49.76934668047454,-10.866797205191581,-19.692544987146533,-11.819265402606248,-6.717252637625082,6.663337558739557,-11.288435544146214,-4.897862181460722,-0.9501492633133268,-19.692544987146533,True,False
TITN,bull_flag,26.440000534057617,22.520000457763672,24.25,,,,False,48.135582955760945,13.0,5.0,43.42722400358367,0.6726508669644885,,,,,,,-8.282906542443737,7.134018730871457,False,,,,-28.57142857142857,,,-3279.9999999999995,,-28.57142857142857,False,69.43513030633102,-9.158056168630335,-12.1067880794702,-15.539246842763921,-5.194579773588459,-4.976635827107034,-18.61132534062493,-0.41504398690478395,17.95009754294268,-15.539246842763921,True,False
