ticker,pattern_type,entry_price,stop_price,last_close,n_contractions,contraction_pcts,first_contraction_pct,final_contraction_pct,volume_dryup_ratio,base_len,breakout,ribbon_width_pct,squeeze_days_ago,expanding,pole_gain_pct,pole_len,flag_len,retracement_pct,volume_ratio,extension_pct,risk_pct,is_lre,eps_min_yoy_pct,eps_full_history_available,days_to_earnings,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_yoy_q3_pct,eps_yoy_q4_pct,eps_qoq_q1_pct,eps_qoq_q2_pct,eps_qoq_q3_pct,eps_qoq_q4_pct,revenue_yoy_q1_pct,revenue_yoy_q2_pct,revenue_yoy_q3_pct,revenue_yoy_q4_pct,revenue_qoq_q1_pct,revenue_qoq_q2_pct,revenue_qoq_q3_pct,revenue_qoq_q4_pct,revenue_min_yoy_pct,revenue_full_history_available,passes_growth
CNH,bull_flag,14.3100004196167,13.369999885559082,13.579999923706055,,,,,,,False,,,,43.569292142588665,13.0,4.0,23.56978855708636,0.6481830398767965,-5.101331058732407,1.5463920421706638,False,-90.0,True,57.81481702248843,-35.29411764705883,-90.0,-42.8571428571429,-75.0,1000.0,-87.5,33.33333333333328,-64.70588235294117,3.0340711265854248,-0.06305170239596647,7.7984984257689405,-7.380535401551159,30.69400630914827,-28.780049427095033,20.232306861156136,-7.933349912956977,-7.380535401551159,True,False
KRO,bull_flag,9.028054572714085,8.069999694824219,8.140000343322754,,,,,,,False,,,,43.47825012491495,14.0,12.0,29.39137990691158,0.7323338355521526,-9.836606793177118,0.8599587904926407,False,-151.61290322580646,False,54.14771542859953,,-125.0,,-151.61290322580646,,,,,12.884304207119746,4.083299305839128,-1.1344835736232572,-5.735506498865273,9.474303648489602,21.87425292852021,-8.448238126504704,-7.584951456310685,-5.735506498865273,True,False
WPM,bull_flag,163.89999389648438,144.02999877929688,154.1199951171875,,,,,,,False,,,,43.39546305534485,15.0,13.0,33.334744495013695,0.8261773694696708,-5.967052558570385,6.546844444303636,False,,False,54.14694825297453,,,,,,,,,,,,,,,,,,False,False
IAUX,bull_flag,1.940000057220459,1.690000057220459,1.75,,,,,,,False,,,,43.283575317806175,15.0,13.0,39.6551603652902,0.5136724227224287,-9.793817093628448,3.428568158830915,False,,False,61.1478064437037,,,,,,,,,-12.53053599655123,272.9356492027335,-8.347324465108274,178.2083586758189,-53.52548196220652,146.07797087834666,-33.50822948874106,15.027302773386975,-12.53053599655123,True,False
TII,bull_flag,3.380000114440918,2.809999942779541,2.950000047683716,,,,,,,False,,,,43.21607492333766,15.0,13.0,4.651158922358981,0.6914910520617394,-12.721895035448187,4.745766191227699,False,,False,52.81375821189815,,,,,,,,,,,,,,,,,,False,False
FSM,bull_flag,12.9399995803833,11.5600004196167,11.989999771118164,,,,,,,False,,,,43.179113379314835,15.0,14.0,14.010971448453372,0.8056336875696795,-7.341575271032555,3.5863165947447215,False,,False,53.147900436423605,,,,,,,,,,,,,,,,,,False,False
TXG,bull_flag,69.66999816894531,58.70000076293945,68.58999633789062,,,,,,,False,,,,42.80702834571131,11.0,14.0,32.8893472257073,0.7413532494495623,-1.5501677327961914,14.4190058361145,False,-150.0,False,54.147048930138894,-150.0,,,,,,,-178.57142857142856,-12.649501468989289,-2.6084205497052593,0.6114373322183342,-1.7487174753056278,0.12794760114820392,-9.147142082756133,11.428034523026543,-13.825849584750271,-12.649501468989289,True,False
CHYM,bull_flag,35.54999923706055,31.520000457763672,33.0,,,,,,,False,,,,42.583728167225445,15.0,14.0,12.870259950798582,0.6268478524376925,-7.172993788427978,4.484847097685843,False,,False,53.148193005949075,,,,,-46.153846153846146,-95.89905362776025,,,26.81421341326027,24.798937433493194,41.36027363815005,41.46257033840517,3.457128425501277,8.556772945110147,9.721647265320987,2.910163609133032,24.798937433493194,True,False
AOUT,bull_flag,15.729999542236328,14.170000076293945,15.680000305175781,,,,,,,False,,,,42.56757671072009,7.0,3.0,13.605448355517611,0.2175425195164436,-0.3178591132586804,9.630103313093704,False,-3300.0,False,89.1484238165162,,,-3300.0,-33.33333333333333,,,-300.0,,25.425897245976703,-24.027315876142197,-3.297154089394072,-5.035529286757868,-20.83554686669925,-16.821620475113118,-1.0891798807671438,92.57625749107805,-24.027315876142197,True,False
MTW,bull_flag,21.5,18.729999542236328,20.780000686645508,,,,,,,False,,,,42.093861105636954,15.0,14.0,16.29503902867206,0.8058828588629913,-3.3488340156022893,9.865260234214695,False,-87.5,False,53.14759680015047,875.0,,-87.5,,,-185.0,42.85714285714284,250.00000000000006,10.268767377201105,5.032915693353157,13.60738255033558,5.449695121951215,20.279013344116457,-26.953182690887612,22.352728586917237,2.5764596848934174,5.032915693353157,True,False
KGC,bull_flag,32.939998626708984,28.829999923706055,29.1299991607666,,,,,,,False,,,,42.05443306010652,15.0,12.0,46.914866245987454,0.8416363797735364,-11.56648337821451,1.0298635279900639,False,,False,59.147713774872685,,,,,,,,,,,,,,,,,,False,False
