ticker,pattern_type,entry_price,stop_price,last_close,ribbon_width_pct,squeeze_days_ago,expanding,breakout,n_contractions,contraction_pcts,first_contraction_pct,final_contraction_pct,volume_dryup_ratio,base_len,pole_gain_pct,pole_len,flag_len,retracement_pct,volume_ratio,extension_pct,risk_pct,is_lre,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_yoy_q3_pct,eps_yoy_q4_pct,eps_qoq_q1_pct,eps_qoq_q2_pct,eps_qoq_q3_pct,eps_qoq_q4_pct,eps_min_yoy_pct,eps_full_history_available,days_to_earnings,revenue_yoy_q1_pct,revenue_yoy_q2_pct,revenue_yoy_q3_pct,revenue_yoy_q4_pct,revenue_qoq_q1_pct,revenue_qoq_q2_pct,revenue_qoq_q3_pct,revenue_qoq_q4_pct,revenue_min_yoy_pct,revenue_full_history_available,passes_growth
QMCO,bull_flag,26.389999389648438,21.719999313354492,24.940000534057617,,,,False,,,,,,,106.5365065807982,15.0,12.0,20.796817296293078,0.3414972590848164,-5.494501285057199,12.910990985368862,False,,,,,,,,,,False,52.842740066990736,25.692996920013698,27.310121933303954,8.59297653019626,-12.709127856804836,3.601559094289297,4.569222106025261,18.92848600813202,-2.4437669165914833,-12.709127856804836,True,False
HTFL,bull_flag,51.77799987792969,45.40999984741211,49.56999969482422,,,,False,,,,,,,80.12513245964084,15.0,15.0,16.21497020829878,0.7766003235177313,-4.264359744121029,8.392172428934813,False,,,,,,-106.98689956331877,,,,False,54.843085285775466,47.57277081798084,41.34390538906061,49.17410578733224,49.01783989180137,21.859014585353798,7.038612632050323,6.165182816146597,6.567796610169485,41.34390538906061,True,False
AMLX,bull_flag,37.68000030517578,31.3700008392334,33.939998626708984,,,,False,,,,,,,73.49509928003152,8.0,14.0,36.888885498046875,0.25622961347895834,-9.925694395371501,7.572179998419721,False,,,,,,,,,,False,48.51014913024305,,-100.0,,-100.0,,,,,-100.0,False,False
FGI,bull_flag,10.300000190734863,6.5,9.899999618530273,,,,False,,,,,,,68.30356986052833,15.0,15.0,33.9869274934805,0.007207362431627889,-3.883500629100973,34.34343181353605,False,,,-1241.6666666666672,,,,,,-1241.6666666666672,False,55.843193210671295,2.8623929214091293,-8.162842549749572,-14.399566381545249,-0.6934174320141762,4.537789338608711,0.10659036437152825,-15.007109988794342,15.647978305879096,-14.399566381545249,True,False
IRD,bull_flag,6.579999923706055,5.230000019073486,5.28000020980835,,,,False,,,,,,,67.67956805401695,7.0,5.0,34.28571651002731,0.2739812793821357,-19.756834786792915,0.9469732717430737,False,,,,,,,,,,False,54.509688266666664,-73.8029146426093,-50.64073226544623,-10.1580660158066,-20.37755365916731,-64.99768196569309,-44.191461836998705,25.527768756089642,6.835530881332419,-73.8029146426093,True,False
PEPG,bull_flag,3.4800000190734863,2.8399999141693115,2.9700000286102295,,,,False,,,,,,,62.626262504632905,15.0,15.0,30.645170283739258,0.5297730858051165,-14.65517205942542,4.377108188168932,False,,,,,,-1399.9999999999989,,,,False,54.50948363496527,,,,,,,,,,False,False
AOUT,bull_flag,16.0,14.920000076293945,15.925000190734863,,,,False,,,,,,,57.58794578644155,6.0,4.0,13.263528151947435,0.09232171612606395,-0.4687488079071045,6.310832668156734,False,,,-3300.0,-33.33333333333333,,,-300.0,,-3300.0,False,83.84347986740741,25.425897245976703,-24.027315876142197,-3.297154089394072,-5.035529286757868,-20.83554686669925,-16.821620475113118,-1.0891798807671438,92.57625749107805,-24.027315876142197,True,False
AVAH,bull_flag,14.710000038146973,12.970000267028809,13.970000267028809,,,,False,,,,,,,54.41340770217229,12.0,14.0,17.45378742853562,0.6511248211313717,-5.030589865391885,7.158195997749138,False,38.46153846153846,533.3333333333334,453.3333333333334,,-5.263157894736848,-77.10843373493977,1283.3333333333335,-53.846153846153854,38.46153846153846,False,48.51010992210648,13.727349364688157,15.859655522652826,27.43136772128525,22.18347697451786,3.48317294706868,-2.1985569375679304,6.517971129140654,5.493823286456001,13.727349364688157,True,False
ETON,bull_flag,62.90999984741211,54.130001068115234,57.06999969482422,,,,False,,,,,,,53.60293956088906,10.0,14.0,39.04891411942148,0.5478060406837342,-9.283103110400226,5.151565870738244,False,,150.0,,,599.9999999999999,,,,150.0,False,55.8432145724537,98.58939137785292,40.411989353084145,82.71657937666352,117.5416505230531,54.90398087859556,14.026596494525624,-5.245113317600958,18.65490278951818,40.411989353084145,True,False
JWEL,bull_flag,2.690000057220459,2.009999990463257,2.2100000381469727,,,,False,,,,,,,52.90322312703357,15.0,13.0,43.90242980534866,0.01300971415291657,-17.843866500488627,9.049775757081463,False,,,,,,,,,,False,,,,,,,,,,,False,False
FDMT,bull_flag,15.770000457763672,12.9399995803833,14.680000305175781,,,,False,,,,,,,51.361875717864905,15.0,15.0,49.621221562717984,0.6828686429073683,-6.911858725097732,11.852865726297036,False,,,,,,-334.88372093023247,,,,False,53.84321590222222,25106.666666666668,21664.285714285714,8508900.0,2900.0,24.089268132589424,-96.41908567399224,94444.44444444445,500.0,2900.0,True,False
VREX,bull_flag,18.540000915527344,18.450000762939453,18.540000915527344,,,,True,,,,,,,50.93877364178092,15.0,14.0,0.6410097699657992,0.4390315279528546,0.0,0.4854376922522967,True,,-211.76470588235296,,,,-480.0,-82.75862068965517,,-211.76470588235296,False,60.84252829190972,3.6945812807881673,1.4560826679192118,4.904904904904894,11.278561011181342,-2.546296296296291,3.053435114503822,-8.43162953254697,12.758620689655164,1.4560826679192118,True,False
SGHT,bull_flag,8.789999961853027,7.699999809265137,8.079999923706055,,,,False,,,,,,,50.81080356595138,15.0,15.0,23.75887052483206,0.46808562782530727,-8.077361106123337,4.7029717577846615,False,,,,,,,,,,False,48.84267982248842,19.546105090983446,12.508567511994517,6.873230575652722,-1.2452249838765694,18.7328662808407,-3.3701250919793924,2.40630965538029,1.748108771212431,-1.2452249838765694,True,False
SUNE,bull_flag,3.2699999809265137,2.759999990463257,2.759999990463257,,,,False,,,,,,,49.99999448105164,10.0,3.0,44.444449350176875,0.02551636294374368,-15.596330074557208,0.0,False,,,-99.79591122766577,,,-101.13647125674781,,,-99.79591122766577,False,53.509298265844905,-37.52427807971278,-43.06674765867313,76.9849851217093,29.047002843925963,13.4483961176179,-73.56051132117567,43.26377003328905,45.38630372618291,-43.06674765867313,True,False
